,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
1580,4422,spotify:track:2fkeWbM6iqTw7oGHTYm2lw,0.609,0.229,-12.36,0.0333,0.558,0.113
1581,Ice Melts,spotify:track:7bJ4mu7MHa3rHiNyKjOoSl,0.813,0.551,-7.605,0.353,0.08,0.386
1582,No Long Talk,spotify:track:6CfrYuD3YRDYdYvH9jNtXY,0.913,0.608,-6.839,0.234,0.0671,0.533
1583,KMT,spotify:track:2jTujnt0y344ai1rNOywgr,0.875,0.6,-6.818,0.0435,0.0189,0.132
1584,"Two Birds, One Stone",spotify:track:3m62bJJXGyQKdR9XyRocnl,0.529,0.838,-2.619,0.212,0.337,0.127
1585,Signs,spotify:track:6Na5uKk5SsqZimk0hAWo8y,0.794,0.735,-4.204,0.054,0.108,0.112
1586,My Love (feat. Drake),spotify:track:1JUvB8LRKYoik4BB1bEJWK,0.624,0.536,-9.575,0.0799,0.109,0.102
1587,Over Here (feat. Drake),spotify:track:5i70f6KOnmtRCbutYnLvVC,0.794,0.592,-6.973,0.129,0.0384,0.111
1588,Wanna Know Remix (feat. Drake),spotify:track:7bPLo5Fv7h15E2fW3g1mVQ,0.717,0.507,-8.595,0.0445,0.0741,0.241
1589,FLIP THE SWITCH (feat. Drake),spotify:track:1rlIrbWboTRGeKfHhgbJRZ,0.853,0.637,-5.924,0.331,0.129,0.267
1590,Blessings,spotify:track:6mevhNrcHqHgHgisXUNaqw,0.775,0.621,-7.634,0.295,0.332,0.122
1591,Aston Martin Music,spotify:track:4kqluSwcQs3kqfK82ZrB93,0.57,0.58,-5.547,0.209,0.0125,0.0497
1592,Going Bad (feat. Drake),spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,-6.365,0.0905,0.259,0.252
1593,Up All Night,spotify:track:75L0qdzRnhwV62UXoNq3pE,0.606,0.811,-4.667,0.278,0.00782,0.349
1594,Killer (feat. Drake),spotify:track:2uw8vslyCoFLQsoPcIhen5,0.595,0.706,-7.47,0.287,0.0427,0.0845
1595,Show Me A Good Time,spotify:track:1G0JddH0MHVg4VE03vheBm,0.665,0.734,-6.066,0.117,0.0385,0.116
1596,The One,spotify:track:0z1wYL8FalelcThBPnwTps,0.854,0.671,-6.303,0.254,0.176,0.261
1597,Un-thinkable (I'm Ready) (feat. Drake) - Remix,spotify:track:4o4wEDRqotccDTXiQ7TORu,0.531,0.603,-6.242,0.0944,0.728,0.11
1598,Won't Be Late (feat. Drake),spotify:track:2sqsNXfN0HtgDEgaHXiUTa,0.915,0.588,-6.302,0.0677,0.0824,0.104
1599,I'm On One,spotify:track:2364uDisnTvmERkg56Qa6s,0.394,0.821,-4.51,0.324,0.084,0.371
1600,Ela É do Tipo (feat. Drake) - Remix,spotify:track:7qLnSuxwLNlcapat8OCWZp,0.576,0.524,-5.428,0.24,0.89,0.108
1601,Deep Pockets,spotify:track:4C1NLEUQTl3HKNP8DNjpMU,0.491,0.821,-3.712,0.18,0.49,0.444
1602,When To Say When,spotify:track:5R421oloEo7pgT1uuO6P5u,0.41,0.823,-6.856,0.53,0.216,0.538
1603,Chicago Freestyle (feat. Giveon),spotify:track:75VJBp3JE7W3oKoFeq1esH,0.745,0.446,-7.518,0.326,0.619,0.113
1604,Not You Too (feat. Chris Brown),spotify:track:6GVZ7A3IWkPNuG5FdcRE7O,0.487,0.466,-9.257,0.0419,0.328,0.072
1605,Toosie Slide,spotify:track:7elj3cJvac6NnDKcCOXflk,0.83,0.469,-8.899,0.216,0.283,0.113
1606,Desires (with Future),spotify:track:5wWzslCFGlDuhJ4oKgS8bc,0.814,0.501,-7.722,0.111,0.282,0.325
1607,Time Flies,spotify:track:16sWMhG5z99l7iHFxJ3zt9,0.863,0.468,-5.757,0.247,0.231,0.181
1608,Landed,spotify:track:0y7NZkFE2vSlISSWOKs7FY,0.873,0.633,-4.683,0.287,0.00644,0.111
1609,D4L,spotify:track:27vlgodvurZRA7ZoE0SYgW,0.724,0.698,-5.391,0.065,0.0108,0.36
1610,Pain 1993 (with Playboi Carti),spotify:track:3h4DgeqD7d2Pu8QF0j7NEH,0.815,0.385,-5.654,0.128,0.145,0.368
1611,Losses,spotify:track:0zpcGwpkk1Vn2wvZP9XCF9,0.577,0.571,-7.405,0.357,0.299,0.459
1612,From Florida With Love,spotify:track:7FlgWcLOubhQXsSUChLMPL,0.788,0.472,-7.864,0.176,0.803,0.104
1613,Demons (feat. Fivio Foreign & Sosa Geek),spotify:track:2FVsrYXCOdTVn7MTj0yupd,0.505,0.762,-3.436,0.355,0.43,0.134
1614,War,spotify:track:51g4mohrWYmBO7s2V2OVWY,0.75,0.783,-4.183,0.0824,0.301,0.0959
1615,Believe Me,spotify:track:6t2eIONH4Sax3R21QWiKNp,0.844,0.491,-8.807,0.17,0.272,0.111
1616,Lose You,spotify:track:2Na0z2gfN67Rzf0vp74Wi3,0.526,0.583,-9.172,0.376,0.699,0.372
1617,The Motion,spotify:track:3t8pnImpBpOwxdtYBpKvA9,0.676,0.717,-8.219,0.0874,0.29,0.0974
1618,Best I Ever Had,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,0.395,0.922,-2.176,0.375,0.19,0.134
1619,Jorja Interlude,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,0.735,0.373,-10.478,0.104,0.762,0.288
1620,Girls Love Beyoncé (feat. James Fauntleroy),spotify:track:56NDFbD0tCUawnqeU2wcvv,0.619,0.489,-11.25,0.46,0.782,0.106
1621,How Bout Now,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,0.789,0.404,-8.364,0.23,0.205,0.219
1622,Tuscan Leather,spotify:track:69gz9onZQNVw55cMQsaYii,0.432,0.681,-5.4,0.437,0.114,0.236
1623,Sooner Than Later,spotify:track:43iKgGbmfqPLh3mxUlospI,0.616,0.501,-5.722,0.24,0.178,0.105
1624,4pm in Calabasas,spotify:track:6C9SwoZ5OrxcvkntgA5t8s,0.743,0.66,-4.802,0.418,0.115,0.101
1625,Dreams Money Can Buy,spotify:track:1qyFlfPREPbRcS2BNszdYI,0.423,0.587,-6.635,0.529,0.765,0.114
1626,5 Am in Toronto,spotify:track:0FnxK9FEAQyPJ284QcieNb,0.555,0.88,-4.325,0.265,0.0678,0.0723
1627,The Calm,spotify:track:6MlGqWzDiLkZ0vmAEsisEk,0.471,0.784,-8.25,0.883,0.819,0.107
1628,Yo Pi'erre (feat. Playboi Carti),spotify:track:0A6HaigqQKZd1wzjI0JrvG,0.641,0.639,-7.763,0.274,0.0107,0.0515
1629,Uptown (feat. Bun B & Lil Wayne),spotify:track:0q7LGcVSpsIoSbjChtZ8lI,0.416,0.824,-3.075,0.343,0.00391,0.104
1630,Days in The East,spotify:track:4czcw3NVLY0of5hTD7OufN,0.733,0.361,-11.129,0.135,0.348,0.0942
1631,Jodeci Freestyle (feat. J. Cole),spotify:track:2xUHiyGeGrWmmfv7NbDTWC,0.498,0.844,-2.834,0.268,0.0111,0.102
1632,Draft Day,spotify:track:3W3FVHEDetkiRkkGKDmdir,0.673,0.81,-3.793,0.36,0.0322,0.133
1633,I Get Lonely,spotify:track:3sMC6vfTTSa0mMAPTwzDVD,0.477,0.501,-9.178,0.0398,0.706,0.0953
1634,Free Spirit (feat. Rick Ross),spotify:track:18t8ypY0HYaQuGBxg2KdT2,0.508,0.748,-4.997,0.33,0.281,0.168
1635,My Side,spotify:track:4alHkxxwAhvoGg3dJCATKV,0.549,0.495,-5.661,0.133,0.603,0.0979
1636,Can I,spotify:track:3e0ZGE7Gp034iLknjQk4QW,0.643,0.178,-8.56,0.0588,0.484,0.122
1637,Heat Of The Moment,spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,0.641,0.454,-8.344,0.133,0.179,0.065
1638,Brand New,spotify:track:4XTXamS1g4g93jPxyuFJJ6,0.399,0.491,-8.992,0.0714,0.631,0.171
1639,Successful (feat. Trey Songz & Lil Wayne),spotify:track:6NwhtCYkfwWlcR62Ac4E7y,0.562,0.544,-5.065,0.369,0.536,0.17
1640,A Night Off (feat. Lloyd),spotify:track:3lkkkYc1wBj5l3FVlpqvP6,0.611,0.508,-5.573,0.0741,0.374,0.168
1641,November 18th,spotify:track:0JaVdpmiex2EP7bBzyKVTa,0.749,0.476,-11.147,0.507,0.579,0.1
1642,Lust For Life,spotify:track:1v24T2ug4TlssYZvI3aL4O,0.462,0.422,-10.381,0.175,0.939,0.108
1643,I'm Goin In,spotify:track:5aooThgj87ID0vgiyvcjPM,0.662,0.763,-8.455,0.377,0.0389,0.103
1644,Forever,spotify:track:5UsLjwBaTHBX4ektWIr4XX,0.457,0.906,-2.278,0.342,0.249,0.182
1645,Bria's Interlude (feat. Omarion),spotify:track:4i3GraNMzBKze1WsVl38DS,0.49,0.507,-6.205,0.0849,0.209,0.119
1646,Say What's Real,spotify:track:7mPoCVGP752A5DtHf1SKkM,0.462,0.773,-5.375,0.288,0.632,0.212
1647,Little Bit (feat. Lykke Li),spotify:track:524wvipGqxPKYWxkjf9y46,0.758,0.888,-4.899,0.0374,0.0999,0.661
1648,Congratulations,spotify:track:3SnXwQUrvSacFziUYXTNKY,0.333,0.859,-2.286,0.148,0.0185,0.22
1649,Ignant Shit (feat. Lil Wayne),spotify:track:2hcohLIysMxofYziluXCoX,0.591,0.846,-3.687,0.276,0.186,0.463
1650,Unstoppable (feat. Santigold & Lil Wayne),spotify:track:2TWSilrWcTrgVKcP8kfEfg,0.774,0.912,-2.787,0.347,0.165,0.745
1651,Let’s Call It Off (feat. Peter Bjorn and John),spotify:track:4FDSPGncHRpr6yB8DD4CtI,0.79,0.731,-4.607,0.0327,0.00427,0.157
1652,Sneakin’,spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,0.806,0.558,-6.538,0.172,0.00496,0.16
1653,Summers Over Interlude,spotify:track:3ppVO2tyWRRznNmONvt7Se,0.699,0.255,-8.647,0.0303,0.405,0.0985
1654,Outro (feat. Chilly Gonzales),spotify:track:6hHKFReuQR9VQp39ev43wY,0.397,0.0906,-21.655,0.054,0.988,0.344
1655,No Complaints (feat. Offset & Drake) (Bonus),spotify:track:156LzfvMNKuXuiot4uzhGD,0.914,0.572,-8.82,0.166,0.0709,0.0599
1656,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",spotify:track:4X5f3vT8MRuXF68pfjNte5,0.853,0.693,-6.87,0.275,0.0239,0.11
1657,Tuesday (feat. Drake),spotify:track:4PWY72AubTjoZrohQt0pWn,0.77,0.664,-5.604,0.211,0.215,0.105
1658,No Shopping (feat. Drake),spotify:track:43uQtNJUmlEdJtjbz6GdGL,0.895,0.491,-10.261,0.246,0.0144,0.143
1659,Work,spotify:track:72TFWvU3wUYdUuxejTTIzt,0.725,0.534,-6.238,0.0946,0.0752,0.0919
1660,Mine (feat. Drake),spotify:track:63FrXif0Pdu4NAPvTh87mw,0.557,0.428,-11.299,0.137,0.0673,0.139
1661,Truffle Butter,spotify:track:7e44z4wOjkllaD8eulUeMd,0.89,0.667,-6.862,0.0521,0.0579,0.108
1662,Come Closer (feat. Drake),spotify:track:2zYs4BonN2ydkbrRk333SN,0.825,0.453,-7.429,0.227,0.127,0.0838
1663,Who Do You Love?,spotify:track:1uDjaezEbalGyGnuH80zDK,0.676,0.415,-9.752,0.508,0.0281,0.0915
1664,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),spotify:track:24SDeYAeTFda8OUzVI1VR6,0.571,0.747,-4.659,0.17,0.478,0.116
1665,Outta Time (feat. Drake),spotify:track:4SCnCPOUOUXUmCX2uHb3r7,0.714,0.582,-7.272,0.0808,0.0129,0.0774
1666,Mr. Right Now (feat. Drake),spotify:track:4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,-5.563,0.304,0.231,0.133
1667,Over My Dead Body,spotify:track:2Gnsof1hvZzjE1xdLRpjtf,0.489,0.57,-10.291,0.306,0.759,0.179
1668,Shot For Me,spotify:track:6Z01gUquJsjJC67uNWm6P0,0.566,0.465,-11.714,0.235,0.0555,0.567
1669,Buried Alive Interlude,spotify:track:1ZyudLFv35SRvY5SvTZqJx,0.711,0.543,-12.692,0.112,0.412,0.505
1670,Cameras / Good Ones Go Interlude - Medley,spotify:track:2FbGlEPAjNhWvrVvlentVq,0.441,0.403,-11.18,0.147,0.255,0.13
1671,Doing It Wrong,spotify:track:4eSGSqP2TZvvX0kadZZttM,0.397,0.172,-15.698,0.0445,0.841,0.108
1672,The Real Her,spotify:track:74atKkOasLOVzvqB6mYgga,0.567,0.309,-14.254,0.385,0.166,0.12
1673,Look What You've Done,spotify:track:7t1lBIr3WIEtqQEOdZFMUf,0.495,0.351,-14.669,0.34,0.485,0.0967
1674,Tuscan Leather,spotify:track:3rE5PBReux0vbrIqbWFLnt,0.522,0.679,-5.401,0.405,0.114,0.231
1675,Furthest Thing,spotify:track:7EdJ8z6IBotTjO50DfzzuV,0.484,0.78,-5.264,0.135,0.147,0.0572
1676,Wu-Tang Forever,spotify:track:5LAKjqbB5uurPpxFEicd9S,0.836,0.427,-8.516,0.27,0.0474,0.101
1677,Own It,spotify:track:7pjJBo6DULg6YK66PA8v7r,0.653,0.341,-11.305,0.102,0.0481,0.312
1678,From Time,spotify:track:0GaBIpyHvytM1UBYmqXu08,0.739,0.491,-9.726,0.413,0.626,0.126
1679,Too Much,spotify:track:6UgxOrbHWJeqHvh0ost7Aa,0.681,0.569,-5.859,0.546,0.173,0.18
1680,Pound Cake / Paris Morton Music 2,spotify:track:4NVNapccSX7E5JLiW0uQEy,0.52,0.761,-6.75,0.536,0.139,0.114
1681,Madonna,spotify:track:4v7SAP4KD96BFLWiCd1vF0,0.905,0.492,-8.598,0.0595,0.0149,0.371
1682,Now & Forever,spotify:track:4zLOwx1yRJXWkHKt1XzF1p,0.555,0.481,-7.419,0.0322,0.124,0.101
1683,Jungle,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,0.697,0.235,-8.651,0.0534,0.62,0.107
1684,Scholarships,spotify:track:0B5OTb36fzLayn6XQHg5A1,0.739,0.416,-9.319,0.285,0.0966,0.1
1685,Plastic Bag,spotify:track:76kyKtPLsFbQkdQ86QrkF4,0.845,0.479,-6.065,0.298,0.0104,0.157
1686,Change Locations,spotify:track:4gowy3WT6D1yhMLgRBlf9C,0.787,0.329,-9.991,0.391,0.0207,0.118
1687,30 for 30 Freestyle,spotify:track:1DmnEYXa4WfbdhAPwNzgD8,0.744,0.619,-9.143,0.398,0.671,0.123
1688,Weston Road Flows,spotify:track:4PA16FAl8LPmFmOhARawdV,0.623,0.74,-6.942,0.307,0.0635,0.366
1689,Fire & Desire,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,0.722,0.252,-14.411,0.0761,0.0671,0.0852
1690,Since Way Back,spotify:track:5JUu0unA8VwhTZ9LkMWUVI,0.468,0.266,-11.121,0.13,0.348,0.209
1691,Is There More,spotify:track:1Tnw0ItH1Macok8gblnPPd,0.708,0.547,-7.607,0.314,0.727,0.159
1692,Peak,spotify:track:11L064movtyopGdLiX4sVg,0.687,0.218,-13.539,0.0388,0.85,0.106
1693,Finesse,spotify:track:2WP8G2pdddDmnh1xbfKBOI,0.807,0.319,-8.152,0.0581,0.133,0.101
1694,Houstatlantavegas,spotify:track:3XLSlQLJf3Ut0zvMUxnF1h,0.683,0.695,-6.798,0.0574,0.393,0.124
1695,Star67,spotify:track:2mmUoyPxzbxehpfm1TpTRK,0.521,0.392,-7.88,0.17,0.747,0.198
1696,Jaded,spotify:track:4c2xt1trwYZpMqPWY35Xi9,0.764,0.271,-5.697,0.0414,0.037,0.175
1697,Trust Issues,spotify:track:4Wjhj0WjkyECccfHVIgaTq,0.421,0.539,-5.456,0.274,0.779,0.111
1698,Club Paradise,spotify:track:6MR5IBSNfDmiwnrlQpVw4w,0.338,0.729,-6.419,0.102,0.758,0.18
1699,Paris Morton Music,spotify:track:73IE87H0g2MBmdn41lkVto,0.505,0.494,-8.635,0.315,0.414,0.105
1700,Planez,spotify:track:3p5Qm3hxPwsBs4JjEifIu8,0.658,0.544,-7.748,0.344,0.686,0.112
1701,The Worst,spotify:track:2wBCrtJS3E3TimRZ5MElTI,0.539,0.414,-9.156,0.0601,0.253,0.143
1702,Redemption,spotify:track:2DTNkIFrsB8nQ5Gt8vJAmZ,0.66,0.311,-8.681,0.113,0.625,0.116
1703,Teenage Fever,spotify:track:5ACkknqH2GcrVtmBB7LaRv,0.766,0.283,-10.33,0.0846,0.111,0.115
1704,"Yeah, I Said It",spotify:track:4kqxy0SvQ2N34nOJ9ggfMu,0.509,0.38,-7.479,0.158,0.547,0.36
1705,Shot For Me,spotify:track:6k7b4mcxLP5HPo6hNoXoM6,0.566,0.465,-11.714,0.235,0.0555,0.567
1706,Think About Me,spotify:track:4LkLfPYc3yjOta7Gk8FDRB,0.547,0.294,-10.202,0.0482,0.0607,0.0933
1707,White Iverson,spotify:track:36OA3hOMG7zcVGLz2lskw8,0.679,0.565,-7.654,0.035,0.216,0.0797
1708,"Psycho, Pt. 2",spotify:track:26OhjtaTamFocE08t83ml6,0.766,0.548,-4.29,0.235,0.775,0.1
1709,Childs Play (feat. Chance the Rapper),spotify:track:7GPstnufSTScEaw9dMxO9H,0.759,0.342,-9.044,0.0406,0.775,0.112
1710,Since Way Back,spotify:track:1bVGWGMSNAzc8qhnXzx328,0.468,0.266,-11.121,0.13,0.348,0.209
1711,Nothings Into Somethings,spotify:track:1bJlwtRVds707na4C02LAj,0.766,0.234,-7.544,0.159,0.332,0.358
1712,Too Young,spotify:track:5pWAuRZyAC3HIf36GfRcbz,0.625,0.639,-6.474,0.054,0.292,0.0833
1713,Go Flex,spotify:track:2hCKzqwjRjhycKeZJvbloJ,0.663,0.489,-8.198,0.124,0.227,0.0769
1714,Sacrifices,spotify:track:0XpEoWpZqlQpGFYZXDU2Hj,0.903,0.439,-11.813,0.397,0.0407,0.138
1715,U With Me?,spotify:track:1my81o4N4vaHpcMlA3Gj4y,0.442,0.421,-11.455,0.137,0.376,0.139
1716,Myself,spotify:track:05nbZ1xxVNwUTcGwLbp7CN,0.749,0.398,-7.44,0.171,0.648,0.115
1717,Lose You,spotify:track:465I5rJp4tgLMSwqkqmZOF,0.526,0.583,-9.172,0.376,0.699,0.372
1718,Call Me,spotify:track:1xpXnpIpuvzpx9jz15baJF,0.678,0.395,-8.639,0.12,0.411,0.122
1719,Do Not Disturb,spotify:track:1JxV2A7IFlmosxlCckJ8Yc,0.618,0.693,-5.943,0.45,0.246,0.112
1720,Bounce Back,spotify:track:0PyWKgNmGiYTFe6MXN5U4K,0.684,0.549,-5.695,0.248,0.11,0.125
1721,Jorja Interlude,spotify:track:0kzMtLeKUU7tmAUq2xh7WC,0.735,0.373,-10.478,0.104,0.762,0.288
1722,Moves,spotify:track:358uP4VwX0XYKji2IW19zi,0.803,0.524,-6.245,0.277,0.0563,0.174
1723,Bad and Boujee (feat. Lil Uzi Vert),spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.927,0.665,-5.313,0.244,0.061,0.123
1724,Love On The Brain,spotify:track:26QRPeQOgmIGLCQKgoUJkG,0.509,0.637,-4.83,0.0471,0.0717,0.0789
1725,Wu-Tang Forever,spotify:track:1HnhCD1u0c4dHSMazmWGyM,0.855,0.433,-8.447,0.15,0.0414,0.1
1726,Canal St. (feat. Bones),spotify:track:0rBMP6VVGRgwnzZCLpijyl,0.696,0.583,-9.351,0.301,0.308,0.0964
1727,I Luv This Shit,spotify:track:4l5h2Em4eo0BNQu1pmaqpt,0.643,0.592,-6.684,0.277,0.00475,0.222
1728,Glow,spotify:track:1kLsyb2tgz9N5Qkr6QAK3t,0.688,0.384,-8.824,0.375,0.2,0.708
1729,Madiba Riddim,spotify:track:0ZaSipkjXePTkzOQW29rxt,0.839,0.521,-10.45,0.166,0.245,0.607
1730,Neighbors,spotify:track:0utlOiJy2weVl9WTkcEWHy,0.898,0.283,-12.335,0.356,0.319,0.11
1731,SAD!,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.74,0.613,-4.88,0.145,0.258,0.123
1732,Mercy,spotify:track:4qikXelSRKvoCqFcHLB2H2,0.563,0.496,-9.381,0.406,0.0685,0.173
1733,Clique,spotify:track:3rbNV2GI8Vtd8byhUtXZID,0.704,0.569,-4.998,0.247,0.0488,0.191
1734,Weekend (feat. Miguel),spotify:track:6GnhWMhgJb7uyiiPEiEkDA,0.843,0.435,-8.442,0.178,0.47,0.147
1735,One Night,spotify:track:40yJGQyEaBbIkXpwMFkXip,0.764,0.475,-12.618,0.114,0.345,0.14
1736,1 Threw 8,spotify:track:0EvbxYOLwwFABQHAolmcVF,0.443,0.666,-8.156,0.375,0.0123,0.115
1737,Impatient,spotify:track:5j5g3hROVcANP9A47jdd6b,0.8,0.416,-5.979,0.0382,0.129,0.103
1738,Apocalypse,spotify:track:7McZS9J6h0SKoZBR6cfcFe,0.369,0.465,-9.017,0.0277,0.0211,0.109
1739,Nothing's Gonna Hurt You Baby,spotify:track:1W7Eajq8Hlqiy39QnuKjvD,0.509,0.331,-14.083,0.0267,0.272,0.114
1740,K.,spotify:track:0mTHy19ihR54DdAxc9mU1C,0.454,0.401,-10.255,0.026,0.131,0.137
1741,Sunsetz,spotify:track:4rxpJOCjFVNAren0NdgO6I,0.412,0.48,-9.406,0.0298,0.056,0.0974
1742,Crush,spotify:track:17EqzktazJToYJEuc0I9Uo,0.409,0.502,-8.564,0.0252,0.0827,0.112
1743,Army of One,spotify:track:4giCxIFPZNQIP4bIZM4sqH,0.387,0.659,-6.492,0.0434,0.275,0.0861
1744,Tumblr Girls (feat. Christoph Andersson),spotify:track:4Fv6wNYUixnYkj3Dgfrls8,0.49,0.373,-9.762,0.26,0.101,0.128
1745,How Did I Get Here,spotify:track:4aJnMRNeuDZSQN7FaSNGtM,0.71,0.578,-6.205,0.0297,0.371,0.417
1746,Stay - Justin Martin Remix,spotify:track:7ManPbVFsxAPxoY3Tovuqa,0.744,0.496,-10.614,0.0395,0.0583,0.189
1747,Could've Been (feat. Bryson Tiller),spotify:track:6lzLjIOyWTyTJvk0jraYee,0.545,0.33,-11.719,0.164,0.64,0.22
1748,Morning After,spotify:track:32cHleNk6n0RIVJMF4Q8LU,0.668,0.504,-9.193,0.0382,0.00959,0.0992
1749,Kill,spotify:track:2w4DP2LlOb7vmnzy2eflE4,0.599,0.658,-6.745,0.236,0.0871,0.0741
1750,Take Time (feat. 24hrs),spotify:track:7ulQ51iAbfUjbEifA3AybH,0.811,0.507,-8.636,0.0538,0.122,0.106
1751,Problems,spotify:track:3WyH1i3LoTWx8l80sllu3q,0.797,0.365,-9.219,0.0738,0.688,0.102
1752,One Way (feat. T-Pain) - Bonus,spotify:track:7HDpgbWMVzI8bEbdldw3cs,0.425,0.406,-8.911,0.176,0.73,0.107
1753,Nonchalant,spotify:track:7c3K8ifIoaVZ2MSUuGo0Co,0.565,0.386,-12.383,0.399,0.374,0.131
1754,Night Calls,spotify:track:2VSnwBXZLxPJoAHyDRyxrW,0.86,0.471,-11.248,0.235,0.133,0.115
1755,Freshman List,spotify:track:45pufTUf5x1CWEyXJxGdA6,0.743,0.562,-8.154,0.301,0.14,0.11
1756,Self Care,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,0.52,0.538,-8.109,0.206,0.367,0.119
1757,Easy,spotify:track:58dSdjfEYNSxte1aNVxuNf,0.722,0.282,-7.484,0.106,0.373,0.147
1758,Brindemos,spotify:track:7LeQ55Z5jPBB0ggYJtAiYO,0.812,0.66,-3.353,0.0854,0.308,0.0617
1759,Love Is More Depressing Than Depression,spotify:track:7A0T4eb6jPhhQp3KQis6ww,0.75,0.227,-16.255,0.236,0.76,0.135
1760,Reflex,spotify:track:14FwKi5Lh5HRXeo6VNXlaN,0.692,0.497,-7.252,0.108,0.134,0.111
1761,31 DAYS,spotify:track:7MywASx2OFZngfoORjo1yy,0.875,0.644,-6.554,0.222,0.267,0.125
1762,Slave To Perfection,spotify:track:41i4IJmrLoenQAfIT7Bng1,0.719,0.492,-8.53,0.0287,0.0684,0.161
1763,Swear Like a Sailor,spotify:track:18qH5bBi8nOCN5e1caotvL,0.823,0.617,-5.065,0.0285,0.0237,0.0576
1764,a lot,spotify:track:2t8yVaLvJ0RenpXUIAC52d,0.837,0.636,-7.643,0.086,0.0395,0.342
1765,3 Days 3 Hours,spotify:track:1X1VvOK7yydUSqfzzd7dbH,0.58,0.391,-10.109,0.664,0.843,0.0368
1766,December (feat. Luca),spotify:track:4QbraaiC4oHW1qmWy7M3AI,0.735,0.329,-12.309,0.0359,0.319,0.111
1767,Been A While,spotify:track:007PPvZtGDYHSEhYPxqIfC,0.442,0.463,-10.93,0.247,0.36,0.256
1768,Unfair,spotify:track:18kybCq4cKsXjf3DugmMEl,0.507,0.301,-10.472,0.0513,0.588,0.114
1769,Ocean (feat. Jacquees),spotify:track:2yI8omCrTAyrTcK7NRppu7,0.709,0.264,-17.696,0.186,0.268,0.24
1770,A Real Hero,spotify:track:6wg8nDWs3MAUEYEd8tO6Hf,0.722,0.419,-8.296,0.0301,0.806,0.124
1771,Under Your Spell,spotify:track:77zz8fPUkrXjqK5sFyoHhm,0.574,0.613,-10.163,0.0349,0.0251,0.0927
1772,It's Not Enough,spotify:track:5cRJjVXrFPVnkHTSKK5xTG,0.496,0.549,-7.266,0.0271,0.296,0.211
1773,Cutting Ties,spotify:track:6lJ5aSxKHCwNBoWkZT3JeJ,0.792,0.605,-6.566,0.0393,0.00881,0.104
1774,Nice to See You,spotify:track:79OHuiNbjDmlz3xjYMNcaA,0.539,0.535,-9.717,0.0319,0.42,0.263
1775,Rewind,spotify:track:3jjj9bdY7bYWZaaWPwmOpj,0.6,0.769,-6.089,0.264,0.25,0.109
1776,FYT (feat. French Montana),spotify:track:0ZwHNhwxDhUYHYkSkHxMf0,0.639,0.452,-8.906,0.0495,0.0406,0.315
1777,With or Without,spotify:track:4UYiGEJYh31kBOjcEX9nG6,0.663,0.348,-12.04,0.0471,0.123,0.127
1778,Wylin',spotify:track:79hkmJR3AgzYxwAM8SZwEo,0.497,0.489,-7.849,0.0413,0.111,0.0912
1779,Dancing With A Stranger (with Normani),spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,-7.513,0.0656,0.45,0.222
1780,Personal,spotify:track:3cQ2X0PIJOWgOdkfvSmQtg,0.532,0.766,-6.616,0.0817,0.101,0.175
1781,On My Mind (Jorja Smith X Preditah),spotify:track:1OxL1FWSEd7QmJoWLRP2NO,0.71,0.662,-5.947,0.175,0.42,0.0723
1782,Set It Off,spotify:track:1oQQ5pf4hft7C3s75B8fXb,0.538,0.507,-10.186,0.178,0.554,0.247
1783,BB,spotify:track:0WBGu4SCQxUSFtYRomXni9,0.687,0.354,-9.09,0.0373,0.174,0.112
1784,What You Do to Me,spotify:track:7DG6lGfy2W2bMstHlXTMSu,0.728,0.337,-12.363,0.169,0.0329,0.0552
1785,Nuh Time / Tek Time,spotify:track:5YxaccATvDTIOpue7vu6Tn,0.543,0.281,-11.604,0.0626,0.162,0.143
1786,Seasons (feat. Khalid),spotify:track:1AROE0XcC4ySCxXF65mutZ,0.6,0.319,-10.272,0.294,0.692,0.137
1787,Easy Loving You (with Kamille),spotify:track:2OcQ3jWdw0k7ehTyE12BC0,0.369,0.387,-10.695,0.228,0.829,0.0773
1788,Rest,spotify:track:0ztJ66Xs25TACCl3wdWT93,0.861,0.358,-13.163,0.152,0.801,0.262
1789,All Night,spotify:track:3yutmVoNvGHly44oNjq7wg,0.697,0.41,-9.83,0.195,0.656,0.202
1790,Throwaway (with Clairo),spotify:track:3TTWpDAiJfyoJDd5v2F8C3,0.789,0.49,-6.588,0.0392,0.784,0.112
