,name,danceability,energy,loudness,speechiness,acousticness,liveness,tempo
340,Maahi Ve,0.815,0.833,-6.117,0.0769,0.0297,0.33,99.989
341,Tere Bina,0.744,0.7,-7.663,0.0376,0.278,0.068,144.043
342,Dus Bahane,0.833,0.917,-5.498,0.0597,0.175,0.109,110.001
343,Pretty Woman,0.677,0.942,-6.105,0.16,0.124,0.0819,173.991
344,"You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",0.853,0.785,-6.08,0.0619,0.29,0.0589,106.046
345,Kuch Kuch Hota Hai,0.547,0.554,-11.165,0.0374,0.602,0.0735,91.386
346,Bewafa,0.704,0.563,-4.739,0.0297,0.594,0.133,94.037
347,Pappu Can't Dance,0.668,0.746,-7.592,0.0603,0.00335,0.0773,119.696
348,Kabhi Kabhi Aditi,0.791,0.558,-7.155,0.0661,0.276,0.0859,95.077
349,Dard - E - Disco,0.837,0.839,-5.548,0.0468,0.0381,0.301,107.025
350,Touch Me,0.788,0.86,-5.988,0.048,0.264,0.0687,104.982
351,Kajra Re,0.484,0.898,-4.132,0.164,0.365,0.091,91.975
352,Koi Mil Gaya,0.7,0.687,-9.292,0.0504,0.503,0.057,136.028
353,Soni De Nakhre,0.829,0.852,-5.4,0.0477,0.00698,0.055,131.989
354,Love Mera Hit Hit,0.825,0.944,-4.981,0.0381,0.086,0.345,104.845
355,Salaam Namaste,0.69,0.868,-6.472,0.0889,0.217,0.325,96.99
356,Dil Laga Na,0.782,0.953,-5.442,0.162,0.161,0.0491,101.997
357,Haule Haule,0.712,0.776,-7.424,0.213,0.541,0.0896,89.934
358,Masakali,0.678,0.622,-7.988,0.0695,0.138,0.122,100.005
359,Kabhi Khushi Kabhie Gham,0.429,0.763,-5.91,0.107,0.524,0.127,100.835
360,Pee Loon,0.656,0.722,-5.064,0.0364,0.277,0.187,83.949
361,Sunn Raha Hai,0.394,0.641,-6.493,0.0312,0.276,0.0958,81.932
362,Tum Se Hi,0.609,0.538,-7.842,0.0273,0.328,0.125,130.007
363,Muqabala Muqabala,0.87,0.563,-11.493,0.124,0.102,0.0895,119.782
364,Bhool Bhulaiyaa,0.843,0.899,-4.602,0.0375,0.309,0.0576,108.015
365,Baby Doll + Partition,0.493,0.809,-9.85,0.112,0.00104,0.361,103.952
366,"Jiya Jale (From ""Dil Se"")",0.767,0.503,-13.424,0.0828,0.12,0.158,141.996
367,Jhalak Dikhla Ja,0.688,0.737,-10.051,0.0443,0.015,0.0599,110.969
368,Paisa,0.83,0.775,-6.765,0.103,0.137,0.192,105.623
369,Zor Ka Jhatka,0.742,0.977,-3.267,0.229,0.0955,0.101,176.103
370,"Guzarish (From ""Ghajini"")",0.595,0.624,-10.943,0.0603,0.0925,0.114,170.001
371,Rock On!!,0.747,0.849,-5.916,0.0581,0.175,0.126,113.034
372,Dhunki,0.726,0.77,-6.479,0.0536,0.296,0.0557,94.961
373,O Re Piya,0.586,0.532,-8.837,0.0328,0.779,0.124,99.994
374,Genda Phool,0.734,0.355,-10.605,0.083,0.296,0.124,193.922
375,Billo Rani,0.711,0.845,-6.877,0.11,0.256,0.192,98.018
376,Des Rangila,0.667,0.831,-7.94,0.0937,0.427,0.336,106.01
377,Sharara,0.602,0.891,-8.655,0.449,0.384,0.335,94.975
378,Anjaana Anjaani Ki Kahani,0.682,0.97,-5.332,0.0459,0.00591,0.0448,137.954
379,Do Dhaari Talwaar,0.703,0.883,-7.85,0.045,0.47,0.31,135.05
380,O O Jaane Jaana,0.781,0.766,-8.728,0.0564,0.122,0.121,106.193
381,Dil Na Diya,0.733,0.933,-4.583,0.105,0.0576,0.0615,132.992
382,Mit Jaaye Gham (Dum Maaro Dum),0.747,0.922,-3.852,0.0861,0.0971,0.0367,129.945
383,Aunty Ji,0.665,0.801,-5.95,0.0972,0.0535,0.3,159.854
384,Ishq Shava,0.731,0.9,-7.66,0.0466,0.126,0.0722,143.991
385,Behka,0.643,0.474,-11.061,0.14,0.0696,0.0554,192.01
386,Jigar Da Tukda,0.742,0.943,-3.726,0.0421,0.31,0.0188,130.02
387,Madhubala,0.797,0.977,-7.181,0.107,0.438,0.0719,129.044
388,Choli Ke Peeche,0.635,0.727,-11.609,0.0736,0.00142,0.282,216.019
389,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",0.544,0.516,-8.559,0.0341,0.973,0.12,111.276
390,O Gujariya,0.612,0.858,-8.8,0.0548,0.0172,0.258,139.964
391,Halla Re,0.704,0.889,-6.055,0.0847,0.227,0.0572,109.992
392,Aye Bachchu,0.773,0.651,-8.88,0.119,0.0424,0.171,94.964
393,Apun Bola,0.859,0.568,-11.387,0.0911,0.0617,0.257,93.013
394,Pareshaan,0.446,0.398,-11.353,0.0358,0.421,0.112,149.839
395,Lazy Lamhe,0.742,0.815,-6.437,0.0404,0.0203,0.0972,124.961
396,Bheegi Bheegi Raton Mein,0.645,0.476,-11.201,0.0274,0.52,0.29,103.064
397,Ek Do Teen (Palak Muchhal Version),0.666,0.927,-5.06,0.0739,0.111,0.573,102.761
398,Su Chhe,0.804,0.734,-4.449,0.0534,0.294,0.0392,99.973
399,"Roop Tera Mastana (From ""Aradhana"")",0.451,0.53,-8.787,0.095,0.668,0.234,83.351
400,Laila O Laila - Qurbani / Soundtrack Version,0.662,0.537,-9.428,0.0632,0.0826,0.0843,132.572
401,Kehna Hi Kya - Bombay / Soundtrack Version,0.693,0.268,-15.606,0.0774,0.682,0.0658,127.056
402,Pehla Pehla Pyar,0.613,0.445,-13.139,0.0283,0.491,0.0878,101.838
403,"Mere Sapnon Ki Rani (From ""Aradhana"")",0.517,0.657,-8.451,0.0456,0.925,0.26,119.077
404,"Oonchi Hai Building (From ""Judwaa"")",0.816,0.756,-11.462,0.0818,0.0369,0.422,103.033
405,"Yeh Dosti Hum Nahin - From ""Sholay""",0.451,0.646,-8.551,0.0337,0.745,0.0944,112.094
406,Pyaar Do Pyaar Lo,0.59,0.932,-3.996,0.343,0.172,0.0869,136.322
407,Humdard,0.573,0.532,-6.449,0.0242,0.755,0.115,86.995
408,Chhaliya,0.806,0.806,-5.498,0.194,0.114,0.429,97.999
409,You Make Me Feel... (feat. Sabi),0.668,0.857,-2.944,0.0535,0.0191,0.0385,131.959
410,Gangsta,0.439,0.447,-8.318,0.0436,0.111,0.303,121.48
411,FEFE,0.931,0.387,-9.127,0.412,0.088,0.136,125.978
412,Fire & Desire,0.722,0.252,-14.411,0.0761,0.0671,0.0852,79.923
413,Fantasy (feat. O.D.B.),0.837,0.548,-9.658,0.116,0.0407,0.05,102.497
414,Kiss Kiss (feat. T-Pain),0.729,0.658,-3.386,0.225,0.0506,0.0693,140.043
415,Loving You,0.553,0.54,-6.703,0.0352,0.478,0.152,60.457
416,Kaun Hai Tu,0.741,0.439,-5.609,0.31,0.406,0.104,80.245
417,Wallah,0.663,0.69,-4.871,0.266,0.42,0.11,129.832
418,Remand,0.645,0.713,-5.41,0.189,0.00332,0.309,95.084
419,Too Hype,0.603,0.717,-4.675,0.217,0.0485,0.0767,106.739
420,Kohinoor,0.634,0.884,-6.259,0.334,0.0994,0.266,103.973
421,Nas Interlude (Skit),0.551,0.697,-6.411,0.308,0.231,0.253,89.161
422,Chal Bombay,0.862,0.619,-6.645,0.318,0.0434,0.117,95.036
423,Vibe Hai,0.646,0.812,-6.861,0.621,0.237,0.777,104.232
424,Gandhi Money,0.807,0.674,-6.94,0.119,0.0174,0.061,94.984
425,Freeverse Feast,0.903,0.701,-7.898,0.31,0.406,0.0524,140.034
426,Kaam 25 - Sacred Games,0.484,0.948,-4.296,0.451,0.0473,0.0565,125.645
427,Mere Gully Mein (feat. Naezy),0.744,0.813,-7.401,0.154,0.000514,0.0685,108.056
428,City Slums (feat. DIVINE),0.777,0.796,-3.528,0.182,0.00387,0.0852,166.97
429,I Been That (feat. Emiway Bantai),0.858,0.67,-8.716,0.301,0.137,0.32,99.982
430,Farak,0.712,0.692,-4.29,0.274,0.153,0.205,95.025
431,Kab Se Kab Tak,0.772,0.588,-10.315,0.226,0.565,0.106,82.969
432,Azadi,0.846,0.693,-8.041,0.217,0.784,0.339,97.94
433,Emiway-Samajh Mein Aaya Kya?,0.784,0.45,-12.473,0.248,0.474,0.193,103.01
434,Jungli Sher,0.597,0.748,-5.906,0.223,0.0448,0.626,165.907
435,ELAAN,0.755,0.738,-5.334,0.317,0.0963,0.139,97.053
436,Legends,0.82,0.805,-4.871,0.2,0.0437,0.322,101.976
437,HOME (PINJRE),0.794,0.415,-12.861,0.442,0.873,0.115,86.083
438,Sock Them,0.73,0.941,-4.367,0.276,0.144,0.691,144.967
439,Mama Mia,0.783,0.664,-7.683,0.167,0.055,0.108,96.998
440,Gully Gang Cypher,0.748,0.859,-3.669,0.307,0.0903,0.352,93.008
441,Teesri Manzil,0.668,0.88,-7.057,0.261,0.217,0.114,90.946
442,Dhoond Le,0.92,0.778,-4.84,0.121,0.133,0.238,105.027
443,Aane De,0.687,0.932,-3.519,0.286,0.308,0.18,145.169
444,Apna Time Aayega,0.766,0.618,-8.552,0.124,0.0187,0.181,95.054
445,Sher Aaya Sher,0.832,0.657,-7.755,0.209,0.0433,0.0752,104.005
446,Asli Hip Hop,0.667,0.641,-11.009,0.609,0.572,0.311,169.968
447,NY Se Mumbai (From the Motion Picture Gully Boy),0.752,0.833,-7.575,0.209,0.128,0.421,104.989
448,Shaktimaan,0.819,0.439,-7.316,0.23,0.0561,0.136,134.874
449,Mantoiyat,0.671,0.894,-5.257,0.256,0.218,0.0982,89.932
450,SHOOK,0.798,0.812,-6.107,0.078,0.00208,0.954,94.547
451,Ain't It Fun,0.61,0.893,-3.681,0.0921,0.154,0.021,104.031
452,Misery Business,0.517,0.906,-3.677,0.0735,0.00272,0.113,172.977
453,Hard Times,0.695,0.818,-5.379,0.0334,0.00647,0.0219,119.965
454,That's What You Get,0.528,0.831,-3.607,0.0429,9.43e-05,0.141,131.094
455,crushcrushcrush,0.631,0.793,-4.086,0.0468,0.000218,0.0976,136.96
456,Thnks fr th Mmrs,0.459,0.891,-5.057,0.0623,0.00511,0.106,154.837
457,"Sugar, We're Goin Down",0.494,0.842,-4.784,0.0843,0.00579,0.122,162.011
458,Move Along,0.518,0.916,-3.858,0.0454,0.000148,0.291,109.864
459,Gives You Hell,0.718,0.691,-6.44,0.0387,0.0159,0.0627,100.008
460,All The Small Things,0.434,0.897,-4.918,0.0488,0.0103,0.612,148.726
461,American Idiot,0.38,0.988,-2.042,0.0639,2.64e-05,0.368,186.113
462,Holiday / Boulevard of Broken Dreams,0.29,0.827,-3.451,0.0362,0.000659,0.301,167.086
463,Wake Me up When September Ends,0.546,0.814,-5.146,0.0314,0.023,0.0972,104.98
464,21 Guns,0.268,0.742,-4.939,0.0355,0.0518,0.626,159.779
465,Hey There Delilah,0.656,0.291,-10.572,0.0293,0.872,0.114,103.971
466,How to Save a Life,0.64,0.743,-4.08,0.0379,0.269,0.101,122.035
467,Bad Day,0.599,0.785,-4.013,0.0309,0.448,0.151,140.046
468,She Will Be Loved - Radio Mix,0.651,0.663,-5.569,0.0281,0.228,0.0994,102.0
469,This Love,0.712,0.862,-4.612,0.0378,0.0525,0.093,95.051
470,Sunday Morning,0.608,0.768,-5.227,0.0475,0.0913,0.0629,88.059
471,Fix You,0.209,0.417,-8.74,0.0338,0.164,0.113,138.178
472,The Scientist,0.557,0.442,-7.224,0.0243,0.731,0.11,146.277
473,Yellow,0.429,0.661,-7.227,0.0281,0.00239,0.234,173.372
474,Say Something,0.407,0.147,-8.822,0.0355,0.857,0.0913,141.284
475,Not About Angels,0.405,0.111,-11.879,0.0369,0.964,0.0872,116.86
476,Tee Shirt - Soundtrack Version,0.684,0.341,-9.497,0.0272,0.837,0.0883,75.948
477,The Middle,0.643,0.849,-5.428,0.0526,0.0371,0.058,162.152
478,Monster - Transformers Soundtrack Version,0.413,0.969,-2.599,0.119,2.87e-05,0.371,164.999
479,Numb,0.496,0.863,-4.153,0.0381,0.0046,0.639,110.018
480,Bring Me To Life,0.331,0.943,-3.188,0.0698,0.00721,0.242,94.612
481,Miserable At Best,0.489,0.364,-10.672,0.03,0.572,0.108,135.352
482,"This Ain't A Scene, It's An Arms Race",0.435,0.887,-4.07,0.0636,0.000747,0.0327,199.935
483,Miss Jackson (feat. LOLO),0.642,0.873,-5.821,0.0551,0.00394,0.175,82.002
484,Car Radio,0.766,0.519,-7.355,0.0366,0.098,0.0855,129.972
485,Lane Boy,0.616,0.811,-4.804,0.0626,0.0573,0.0566,159.929
486,Emperor's New Clothes,0.562,0.904,-4.947,0.0807,0.00302,0.0433,94.481
487,Now,0.419,0.951,-3.201,0.0897,0.000569,0.196,161.922
488,Good Girls Go Bad (feat. Leighton Meester),0.594,0.874,-3.716,0.0815,0.0116,0.549,119.964
489,The Ballad of Mona Lisa,0.436,0.893,-4.18,0.0556,0.000362,0.103,124.113
490,My Songs Know What You Did In The Dark (Light Em Up),0.558,0.924,-4.341,0.064,0.0271,0.537,151.99
491,We Are Broken,0.489,0.611,-5.675,0.0337,0.00576,0.0917,140.956
492,Emergency - Live,0.415,0.913,-3.253,0.041,6.45e-05,0.688,85.106
493,Centuries,0.393,0.858,-2.868,0.0729,0.00359,0.102,176.042
494,"Let the Flames Begin - Live at Red Rocks Amphitheatre, Morrison, CO, 8/12/2014",0.296,0.965,-4.768,0.108,0.000632,0.848,160.865
495,Don't Threaten Me with a Good Time,0.559,0.895,-4.476,0.0832,0.0154,0.175,183.825
496,Girls / Girls / Boys,0.606,0.924,-4.531,0.0349,0.00216,0.24,144.998
497,Guilty Pleasure,0.547,0.815,-6.003,0.0645,0.0195,0.161,150.02
498,The City Is at War,0.602,0.891,-5.569,0.0974,0.00506,0.591,139.974
499,Fireflies,0.512,0.662,-6.797,0.0439,0.0275,0.118,180.114
500,Good Time,0.56,0.872,-4.269,0.14,0.0239,0.371,126.05
501,Uma Thurman,0.623,0.962,-2.616,0.0895,0.103,0.264,149.963
502,"Swing, Swing",0.553,0.717,-5.857,0.0318,6.48e-05,0.0385,127.947
503,Basket Case,0.442,0.943,-3.205,0.0602,0.00293,0.091,85.064
504,Ready to Go (Get Me Out of My Mind),0.57,0.922,-5.433,0.0424,0.000463,0.363,135.01
505,Tear in My Heart,0.655,0.632,-4.802,0.0489,0.0189,0.0722,120.113
506,"The Good, the Bad and the Dirty",0.531,0.825,-5.333,0.0545,0.00191,0.329,156.071
507,Conspiracy,0.487,0.905,-4.337,0.0562,0.00208,0.117,145.025
508,Decode - Twilight Soundtrack Version,0.282,0.866,-4.223,0.0588,0.000705,0.101,163.987
509,Brick by Boring Brick,0.436,0.942,-2.206,0.0496,9.56e-05,0.209,164.975
510,All I Wanted,0.494,0.723,-4.559,0.0441,0.0192,0.134,144.036
511,Playing God,0.583,0.96,-3.597,0.0511,0.00105,0.0801,137.991
512,Misguided Ghosts,0.567,0.266,-11.217,0.0343,0.73,0.116,106.46
513,Ignorance,0.522,0.964,-2.645,0.095,0.00109,0.0387,170.944
514,Hallelujah,0.396,0.863,-2.646,0.0453,0.000787,0.279,150.778
515,Misery Business,0.517,0.906,-3.677,0.0735,0.00272,0.113,172.977
516,crushcrushcrush,0.631,0.793,-4.086,0.0468,0.000218,0.0976,136.96
517,"Dance, Dance",0.622,0.961,-3.198,0.154,0.00523,0.0854,114.452
518,Dirty Little Secret,0.465,0.954,-4.251,0.044,0.000346,0.573,143.85
519,Welcome to the Black Parade,0.217,0.905,-4.103,0.0752,0.000289,0.222,96.95
520,It Ends Tonight,0.454,0.636,-4.731,0.0273,0.00228,0.154,87.89
521,Death of a Bachelor,0.462,0.538,-5.527,0.059,0.0137,0.429,139.256
522,Ocean Avenue,0.486,0.904,-3.751,0.0638,3.43e-05,0.0947,173.734
523,Sk8er Boi,0.487,0.9,-4.417,0.0482,6.79e-05,0.358,149.937
524,LA Devotee,0.49,0.848,-5.05,0.0645,0.00043,0.0665,175.998
525,Victorious,0.57,0.865,-4.518,0.0472,0.00205,0.404,110.01
526,Time to Dance,0.426,0.97,-2.512,0.164,0.0135,0.291,170.196
527,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,0.66,0.799,-4.644,0.0995,0.106,0.154,125.966
528,But It's Better If You Do,0.467,0.848,-3.063,0.0716,0.0617,0.29,170.036
529,I Constantly Thank God for Esteban,0.629,0.824,-5.56,0.075,0.138,0.135,166.998
530,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",0.427,0.737,-4.124,0.0475,0.228,0.377,116.976
531,"Build God, Then We'll Talk",0.418,0.827,-4.133,0.0476,0.138,0.336,124.532
532,Nine in the Afternoon - Single Mix,0.405,0.689,-5.75,0.0365,0.0843,0.207,155.189
533,Complicated,0.585,0.776,-5.898,0.0459,0.0572,0.3,77.987
534,Mr. Brightside,0.352,0.911,-5.23,0.0747,0.00121,0.0995,148.033
535,Golden Days,0.556,0.708,-5.708,0.039,0.00329,0.329,128.006
536,Boulevard of Broken Dreams,0.49,0.679,-3.68,0.0309,0.00394,0.0383,167.046
537,Good Riddance (Time of Your Life),0.475,0.432,-7.844,0.0302,0.183,0.161,94.605
538,On My Own,0.499,0.917,-5.01,0.0421,0.00154,0.0619,143.169
539,Crazy For You,0.699,0.719,-4.706,0.0507,0.0845,0.314,117.019
540,Kiss You Inside Out,0.559,0.821,-4.419,0.037,0.238,0.184,119.972
541,Hello,0.573,0.818,-4.478,0.0303,0.00343,0.68,96.011
542,Heaven In Our Headlights,0.517,0.895,-4.754,0.0575,0.0125,0.287,119.651
543,Invincible,0.602,0.774,-4.731,0.0292,0.0927,0.367,95.992
544,Cha-Ching,0.593,0.958,-4.303,0.0613,0.0282,0.0471,117.996
545,Better Days,0.605,0.736,-4.363,0.0751,0.379,0.0549,96.007
546,Perfect,0.457,0.752,-4.686,0.0349,0.0735,0.0896,152.833
547,Hot Mess,0.642,0.87,-4.096,0.11,0.00205,0.129,119.987
548,Kiss My Sass (feat. Travis McCoy of Gym Class),0.412,0.737,-5.623,0.0678,0.0492,0.369,112.255
549,Bring It (Snakes on a Plane),0.667,0.865,-4.774,0.0752,0.066,0.0982,138.972
550,Dangerous Woman,0.664,0.602,-5.369,0.0412,0.0529,0.356,134.049
551,Side To Side,0.65,0.736,-5.84,0.229,0.0528,0.235,159.173
552,Let Me Love You,0.527,0.435,-8.363,0.129,0.0295,0.243,102.698
553,Problem,0.66,0.805,-5.352,0.153,0.0192,0.159,103.008
554,Break Free,0.687,0.702,-5.324,0.0455,0.0064,0.204,129.956
555,Love Me Harder,0.472,0.714,-4.389,0.0334,0.00937,0.0764,98.992
556,Bang Bang,0.703,0.747,-4.446,0.0895,0.283,0.396,149.974
557,God is a woman,0.602,0.658,-5.934,0.0558,0.0233,0.237,145.031
558,sweetener,0.721,0.459,-6.408,0.032,0.248,0.212,119.914
559,breathin,0.568,0.656,-5.413,0.0433,0.0211,0.213,100.049
560,no tears left to cry,0.699,0.713,-5.507,0.0594,0.04,0.294,121.993
561,imagine,0.729,0.475,-4.985,0.0364,0.378,0.12,62.52
562,"thank u, next",0.717,0.653,-5.634,0.0658,0.229,0.101,106.966
563,boyfriend (with Social House),0.4,0.795,-3.731,0.461,0.119,0.159,190.097
564,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",0.333,0.377,-8.282,0.0343,0.722,0.0333,87.613
565,Right Hand Man,0.68,0.413,-9.41,0.492,0.177,0.205,158.576
566,Immigrants (We Get The Job Done),0.451,0.503,-9.764,0.373,0.026,0.663,193.244
567,Burn,0.582,0.428,-9.13,0.0516,0.752,0.102,99.608
568,I Know Him,0.67,0.436,-8.636,0.364,0.649,0.722,121.581
569,"My Shot (feat. Busta Rhymes, Joell Ortiz & Nate Ruess) - Rise Up Remix",0.578,0.965,-4.788,0.328,0.107,0.0984,94.076
570,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",0.261,0.137,-14.076,0.0409,0.945,0.109,76.603
571,Do-Re-Mi,0.508,0.23,-11.401,0.0583,0.831,0.269,132.151
572,"Hakuna Matata - From ""The Lion King""/Soundtrack",0.408,0.313,-18.09,0.137,0.617,0.115,170.013
573,"So Long, Farewell",0.44,0.165,-15.351,0.0535,0.818,0.129,81.995
574,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",0.274,0.144,-14.516,0.0482,0.92,0.29,61.551
575,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",0.306,0.121,-15.551,0.0554,0.85,0.257,174.053
576,You're Welcome,0.788,0.745,-7.072,0.258,0.29,0.0373,135.278
577,"In Summer - From ""Frozen""/Soundtrack Version",0.5,0.342,-9.536,0.175,0.536,0.59,77.124
578,"Fixer Upper - From ""Frozen""/Soundtrack Version",0.59,0.53,-6.123,0.127,0.441,0.0967,103.042
579,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",0.384,0.18,-17.279,0.101,0.77,0.367,73.603
580,"I've Got a Dream - From ""Tangled""/Soundtrack Version",0.604,0.541,-7.378,0.0915,0.639,0.169,134.326
581,"Healing Incantation - From ""Tangled""/Soundtrack Version",0.366,0.0279,-22.55,0.0461,0.92,0.109,167.751
582,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",0.418,0.473,-12.25,0.0531,0.584,0.395,89.875
583,Arabian Nights,0.507,0.197,-15.568,0.0406,0.689,0.214,128.946
584,Prince Ali (Reprise),0.454,0.395,-14.572,0.0778,0.859,0.671,107.724
585,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version",0.264,0.128,-17.857,0.0499,0.97,0.127,73.643
586,"When Will My Life Begin (Reprise 2) - From ""Tangled""/Soundtrack Version",0.286,0.19,-13.548,0.0417,0.901,0.114,108.769
587,How Far I'll Go - Reprise,0.427,0.449,-8.37,0.0337,0.827,0.134,83.197
588,"Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version",0.55,0.332,-10.683,0.175,0.826,0.206,110.539
589,This Is Me (From the Greatest Showman),0.382,0.638,-4.516,0.041,0.0206,0.16,94.44
590,The Greatest Show,0.546,0.839,-5.365,0.0784,0.00546,0.382,77.009
591,Agony,0.449,0.19,-13.93,0.0479,0.912,0.107,97.045
592,Giants in the Sky,0.638,0.199,-13.138,0.051,0.812,0.124,127.585
593,Empty Chairs At Empty Tables,0.386,0.0688,-17.977,0.0496,0.944,0.101,114.547
594,Stars,0.254,0.131,-15.256,0.0325,0.946,0.143,48.341
595,In My Life / A Heart Full Of Love,0.325,0.106,-18.239,0.0409,0.955,0.103,94.481
596,Greased Lightnin',0.582,0.836,-10.604,0.107,0.148,0.0675,159.913
597,You're The One That I Want - From “Grease”,0.743,0.774,-5.916,0.0941,0.256,0.155,106.564
598,Hopelessly Devoted To You - From “Grease” Soundtrack,0.289,0.457,-7.493,0.0309,0.256,0.148,73.929
599,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",0.737,0.637,-6.308,0.0735,0.262,0.319,100.033
600,How Far I'll Go,0.571,0.307,-10.958,0.0499,0.649,0.178,83.72
601,Be Our Guest,0.425,0.6,-7.641,0.0659,0.412,0.073,114.161
602,Beauty and the Beast,0.211,0.23,-12.518,0.0349,0.797,0.0991,87.641
603,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",0.678,0.425,-13.476,0.0317,0.158,0.0954,113.855
604,West Side Story (Original Broadway Cast): Act I: Maria,0.188,0.102,-18.123,0.0329,0.953,0.186,88.398
605,You Can't Stop the Beat - Medley,0.645,0.96,-5.428,0.304,0.445,0.221,170.004
606,Gaston,0.495,0.589,-6.642,0.0661,0.494,0.237,106.386
607,How Does A Moment Last Forever (Montmartre),0.224,0.118,-18.663,0.0361,0.915,0.3,94.705
608,Friend Like Me,0.657,0.555,-4.951,0.153,0.346,0.0299,92.092
609,Prince Ali,0.424,0.592,-6.168,0.168,0.289,0.0801,182.189
610,A Whole New World,0.385,0.229,-10.419,0.0364,0.844,0.0819,127.365
611,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",0.548,0.383,-15.27,0.0606,0.658,0.124,68.176
612,"That's How You Know - From ""Enchanted""/Soundtrack Version",0.485,0.667,-5.485,0.164,0.497,0.219,174.025
613,"So Close - From ""Enchanted""/Soundtrack Version",0.323,0.244,-11.499,0.0293,0.776,0.153,79.948
614,Over The Rainbow,0.338,0.184,-15.015,0.0347,0.968,0.121,73.14
615,Dream A Little Dream Of Me - Single Version,0.443,0.104,-17.042,0.101,0.913,0.191,76.497
616,Bet On It,0.812,0.67,-6.385,0.0565,0.0218,0.0518,137.038
617,"You Are the Music in Me - From ""High School Musical 2""/Soundtrack Version",0.601,0.759,-4.467,0.0452,0.358,0.101,102.006
618,I Don't Dance,0.804,0.88,-5.061,0.0933,0.00317,0.226,104.111
619,Fabulous,0.827,0.761,-5.185,0.138,0.233,0.0453,131.996
620,Cruella De Vil - Soundtrack Version,0.65,0.159,-17.371,0.0513,0.99,0.105,104.828
621,"When You Wish Upon a Star - From ""Pinocchio""/Soundtrack Version",0.181,0.27,-13.616,0.0353,0.958,0.352,92.843
622,A Dream Is a Wish Your Heart Makes,0.274,0.0724,-18.279,0.0395,0.948,0.0801,139.381
623,On My Own,0.338,0.119,-15.714,0.0632,0.883,0.148,71.842
624,Summer Nights - From “Grease” Soundtrack,0.723,0.723,-6.697,0.0554,0.651,0.119,124.185
625,No One Is Alone,0.341,0.0557,-19.018,0.0427,0.913,0.112,111.848
626,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",0.675,0.377,-8.816,0.0324,0.0999,0.0846,108.059
627,Prologue: Into the Woods,0.64,0.266,-14.548,0.406,0.819,0.28,130.731
628,Look Down,0.455,0.547,-10.417,0.0863,0.841,0.208,74.733
629,I Know Things Now,0.68,0.189,-13.535,0.0752,0.845,0.0964,132.907
630,It Takes Two,0.566,0.199,-15.847,0.073,0.86,0.123,78.089
631,A Heart Full Of Love,0.356,0.1,-19.435,0.0378,0.975,0.103,82.172
632,"Who Am I? - From ""Les Miserables''",0.338,0.304,-13.178,0.0914,0.796,0.182,86.288
633,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",0.493,0.52,-9.37,0.107,0.718,0.121,111.321
634,The Schuyler Sisters,0.74,0.727,-6.253,0.278,0.187,0.627,101.409
635,Helpless,0.688,0.491,-7.494,0.269,0.334,0.0914,79.009
636,Non-Stop,0.77,0.482,-9.529,0.351,0.211,0.223,91.994
637,The Election of 1800,0.731,0.42,-10.199,0.462,0.319,0.306,67.426
638,Cabinet Battle #2,0.753,0.539,-9.117,0.537,0.0582,0.353,99.455
639,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",0.667,0.239,-15.923,0.0481,0.686,0.104,134.857
640,"Mother Knows Best - From ""Tangled""/Soundtrack Version",0.403,0.259,-11.371,0.166,0.829,0.0451,69.283
641,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",0.201,0.138,-15.923,0.0391,0.966,0.302,71.32
642,"Once Upon a Dream - From ""Maleficent"" / Pop Version",0.289,0.274,-16.574,0.0353,0.659,0.109,119.997
643,Belle (Reprise),0.395,0.32,-7.934,0.0317,0.511,0.194,87.064
644,Colors of the Wind,0.368,0.192,-14.006,0.0443,0.957,0.117,109.296
645,Beauty and the Beast,0.489,0.54,-7.046,0.0288,0.126,0.103,81.4
646,You Can't Stop The Beat,0.52,0.944,-4.721,0.157,0.0382,0.141,170.484
647,Wait for It,0.543,0.473,-9.638,0.157,0.124,0.0922,86.534
648,Dear Theodosia,0.598,0.221,-10.484,0.0303,0.907,0.0723,106.771
649,Once Upon a December,0.166,0.288,-12.45,0.0389,0.917,0.0889,174.166
